doi,references,subject,authors,affiliations,year,title,link,depth
10.1038/s41598-018-29029-x,"[{'doi': '10.3389/fnagi.2014.00035'}, {'doi': '10.1016/j.neuron.2017.06.037'}, {'doi': '10.1037/a0026553'}, {'doi': '10.1016/j.ijhcs.2003.12.018'}, {'doi': '10.1037/0882-7974.14.2.245'}, {'doi': '10.1016/S0197-4580(01)00251-2'}, {'doi': '10.1007/s10339-015-0720-y'}, {'doi': '10.1037/a0028446'}, {'doi': '10.1080/13607863.2015.1132673'}, {'doi': '10.1016/j.neurobiolaging.2011.02.013'}, {'doi': '10.1186/1471-2202-14-73'}, {'doi': '10.1002/14651858.CD006220.pub2'}, {'doi': '10.1037/0882-7974.7.2.242'}, {'doi': '10.1080/13607863.2012.667783'}, {'doi': '10.3758/BF03211566'}, {'doi': '10.3758/BF03192976'}, {'doi': '10.1007/s00170-006-0534-2'}, {'doi': '10.1037/0003-066X.32.7.513'}, {'doi': '10.1177/1545968309353328'}, {'doi': '10.1109/TVCG.2013.234'}, {'doi': '10.3758/BF03201230'}, {'doi': '10.1089/cpb.2009.0053'}, {'doi': '10.1007/978-3-642-23196-4_1'}, {'doi': '10.1080/15230406.2017.1344569'}, {'doi': '10.1177/154193120504901714'}, {'doi': '10.1037/0278-7393.15.3.507'}, {'doi': '10.1037/0882-7974.6.1.10'}, {'doi': '10.1093/geronb/54B.1.S49'}, {'doi': '10.1037/0882-7974.8.4.517'}, {'doi': '10.1037/0882-7974.17.2.299'}, {'doi': '10.1080/13825585.2016.1167162'}, {'doi': '10.1037/0278-7393.6.1.13'}, {'doi': '10.1037/0735-7044.116.5.851'}, {'doi': '10.1016/j.lindif.2016.12.002'}, {'doi': '10.1007/s10339-013-0557-1'}, {'doi': '10.1037/0278-7393.33.1.169'}, {'doi': '10.1037/0882-7974.3.1.99'}, {'doi': '10.1016/S1364-6613(00)01534-5'}, {'doi': '10.1016/S0749-596X(02)00504-1'}, {'doi': '10.1037/0882-7974.22.1.122'}, {'doi': '10.3791/54793'}, {'doi': '10.1006/jmla.1997.2529'}, {'doi': '10.3758/BF03193995'}, {'doi': '10.3389/fnagi.2016.00122'}, {'doi': '10.4324/9781315770314'}, {'doi': '10.1016/j.learninstruc.2004.06.007'}, {'doi': '10.1016/S0959-4752(01)00014-7'}, {'doi': '10.1023/A:1013136727916'}, {'doi': '10.1080/17538947.2017.1349842'}, {'doi': '10.3758/BF03193465'}, {'doi': '10.2466/pms.1961.12.3.375'}, {'doi': '10.1207/S15326985EP3801_6'}, {'doi': '10.1080/23729333.2017.1302910'}, {'doi': '10.1002/cne.920180503'}, {'doi': '10.1037/e557102013-024'}, {'doi': '10.1080/14498596.2012.686362'}, {'doi': '10.3389/fpsyg.2016.01956'}, {'doi': '10.1007/978-3-540-39923-0_23'}, {'doi': '10.1007/978-3-319-05732-3'}, {'doi': '10.1007/3-540-45799-2_17'}, {'doi': '10.1007/11556114_22'}, {'doi': '10.1007/s00426-006-0087-x'}, {'doi': '10.1523/JNEUROSCI.0717-12.2013'}, {'doi': '10.3389/fpsyg.2015.01936'}, {'doi': '10.1006/jevp.1997.0070'}, {'doi': '10.1068/b32099'}, {'doi': '10.1007/s00426-016-0819-5'}, {'doi': '10.3389/fnagi.2012.00025'}, {'doi': '10.1016/j.neurobiolaging.2005.05.011'}, {'doi': '10.3389/fnagi.2012.00007'}, {'doi': '10.1080/02724980443000746'}, {'doi': '10.1093/geronj/36.5.615'}, {'doi': '10.1037/pag0000212'}, {'doi': '10.1037/0096-3445.135.3.368'}, {'doi': '10.1037/0882-7974.23.1.104'}, {'doi': '10.1037/0033-2909.118.3.315'}, {'doi': '10.1111/j.1756-8765.2010.01114.x'}, {'doi': '10.1007/s00426-016-0819-5'}, {'doi': '10.1080/03610730590882800'}]",['Multidisciplinary'],"['Ismini E. Lokka', 'Arzu Çöltekin', 'Jan Wiener', 'Sara I. Fabrikant', 'Christina Röcke']","[[], [], [], [], []]",2018.0,Virtual environments as memory training devices in navigational tasks for older adults,http://dx.doi.org/10.1038/s41598-018-29029-x,1
10.3389/fnhum.2021.669034,"[{'doi': '10.3389/fpsyg.2015.00880'}, {'doi': '10.3389/fneur.2016.00227'}, {'doi': '10.1111/desc.12176'}, {'doi': '10.1080/87565641.2013.876027'}, {'doi': '10.1016/j.jecp.2010.05.010'}, {'doi': '10.1016/j.jecp.2004.07.003'}, {'doi': '10.1006/jevp.2001.0207'}, {'doi': '10.1016/j.ridd.2018.06.007'}, {'doi': '10.1016/j.ridd.2018.12.001'}, {'doi': '10.1007/s00221-002-1267-6'}, {'doi': '10.1073/pnas.0801489105'}, {'doi': '10.1111/dmcn.12687'}, {'doi': '10.3389/fnhum.2019.00225'}, {'doi': '10.1016/j.ridd.2011.11.017'}, {'doi': '10.1111/1469-7610.00768'}, {'doi': '10.1111/j.2044-8295.1994.tb02505.x'}, {'doi': '10.3389/fpsyg.2014.00386'}, {'doi': '10.3233/dev-2010-4105'}, {'doi': '10.1016/j.bbr.2017.06.042'}, {'doi': '10.1016/j.jenvp.2014.11.008'}, {'doi': '10.1080/027249897392017'}, {'doi': '10.1080/17405629.2013.803470'}, {'doi': '10.1038/375054a0'}, {'doi': '10.1016/j.jecp.2012.06.005'}, {'doi': '10.1111/j.1469-8749.2007.00001.x'}, {'doi': '10.1016/j.cortex.2014.04.009'}, {'doi': '10.1111/j.1469-8749.2012.04226.x'}, {'doi': '10.1016/j.ypmed.2007.02.003'}, {'doi': '10.1037/a0014618'}, {'doi': '10.1080/17518423.2017.1282054'}, {'doi': '10.1016/s0166-4328(02)00097-9'}, {'doi': '10.1111/j.1469-8749.2002.tb00831.x'}, {'doi': '10.1044/1092-4388(2009/07-0144)'}, {'doi': '10.1111/j.1467-7687.2006.00481.x'}, {'doi': '10.1037/a0028446'}, {'doi': '10.1162/jocn_a_00081'}, {'doi': '10.1016/j.bandc.2006.04.003'}, {'doi': '10.2466/pms.1998.87.1.67'}, {'doi': '10.1162/jocn.2008.20013'}]","['Behavioral Neuroscience', 'Biological Psychiatry', 'Psychiatry and Mental health', 'Neurology', 'Neuropsychology and Physiological Psychology']","['Emily K. Farran', 'Valerie Critten', 'Yannick Courbois', 'Emma Campbell', 'David Messer']","[[], [], [], [], []]",2021.0,Spatial Cognition in Children With Physical Disability; What Is the Impact of Restricted Independent Exploration?,http://dx.doi.org/10.3389/fnhum.2021.669034,1
10.3389/fnins.2019.01439,"[{'doi': '10.1109/SeGAH.2017.7939288'}, {'doi': '10.3233/JAD-150855'}, {'doi': '10.1016/j.jneumeth.2017.07.029'}, {'doi': '10.1016/S0166-4328(98)00019-9'}, {'doi': '10.1016/j.biopsycho.2013.05.004'}, {'doi': '10.1111/1469-8986.3940450'}, {'doi': '10.1089/109493103769710514'}, {'doi': '10.1177/1533317512452035'}, {'doi': '10.1016/j.cub.2018.08.029'}, {'doi': '10.1111/j.1469-8986.2011.01270.x'}, {'doi': '10.1212/01.wnl.0000326262.67613.fe'}, {'doi': '10.1111/jan.12945'}, {'doi': '10.1186/s40064-016-2978-7'}, {'doi': '10.1038/srep30383'}, {'doi': '10.1089/109493103322725379'}, {'doi': '10.1016/j.brainres.2018.02.004'}, {'doi': '10.1177/1545968310382424'}, {'doi': '10.3389/fnbeh.2017.00107'}, {'doi': '10.1109/TNSRE.2012.2229295'}, {'doi': '10.1016/j.brainres.2010.05.086'}, {'doi': '10.1109/IEMBS.2007.4352801'}, {'doi': '10.1016/j.ijpsycho.2010.12.002'}, {'doi': '10.1109/IWW-BCI.2015.7073028'}, {'doi': '10.1109/EMBC.2015.7318558'}, {'doi': '10.1016/j.jalz.2016.06.1106'}, {'doi': '10.1016/j.jalz.2007.04.178'}, {'doi': '10.1007/s10055-014-0252-2'}, {'doi': '10.1155/2013/658501'}, {'doi': '10.1016/j.neuroimage.2015.07.009'}, {'doi': '10.1109/BIBE.2009.65'}, {'doi': '10.1371/journal.pone.0151487'}, {'doi': '10.1155/2016/3861425'}, {'doi': '10.1080/13825585.2015.1073218'}, {'doi': '10.1080/17588928.2013.854762'}, {'doi': '10.1016/0165-0270(84)90007-4'}, {'doi': '10.1017/S0140525X00062713'}, {'doi': '10.3389/fnagi.2012.00017'}, {'doi': '10.1002/brb3.1136'}, {'doi': '10.1109/IEMBS.2011.6091458'}, {'doi': '10.1140/epjnbp/s40366-015-0027-z'}, {'doi': '10.3389/fnagi.2015.00088'}, {'doi': '10.1109/CW.2012.37'}, {'doi': '10.1007/978-3-319-08939-3_11'}, {'doi': '10.1016/j.jalz.2014.01.002'}, {'doi': '10.3233/JAD-160592'}, {'doi': '10.1016/j.cortex.2015.03.016'}, {'doi': '10.1186/s12984-016-0173-2'}, {'doi': '10.1016/j.neuropsychologia.2010.12.031'}, {'doi': '10.1162/jocn_a_00098'}, {'doi': '10.4137/JEN.S40827'}, {'doi': '10.1088/1741-2560/10/2/026001'}, {'doi': '10.1109/TBME.2018.2799661'}, {'doi': '10.3233/JAD-160518'}]",['General Neuroscience'],"['Yanhong Zhou', 'Dong Wen', 'Huibin Lu', 'Wang Yao', 'Yijun Liu', 'Wenbo Qian', 'Jingpeng Yuan']","[[], [], [], [], [], [], []]",2020.0,The Current Research of Spatial Cognitive Evaluation and Training With Brain–Computer Interface and Virtual Reality,http://dx.doi.org/10.3389/fnins.2019.01439,1
10.1155/2019/7420781,"[{'doi': '10.1145/2980179.2980252'}, {'doi': '10.1016/j.apergo.2015.03.006'}, {'doi': '10.3233/978-1-61499-595-1-3'}, {'doi': '10.4324/9780203875858'}, {'doi': '10.1162/105474698565848'}, {'doi': '10.1080/10447318.2013.796441'}, {'doi': '10.1016/j.intcom.2010.04.005'}, {'doi': '10.1089/cpb.2009.0053'}, {'doi': '10.1089/cpb.2008.0293'}, {'doi': '10.1016/j.apmr.2014.10.019'}, {'doi': '10.3109/17483107.2011.616922'}, {'doi': '10.1097/npt.0b013e31818ee779'}, {'doi': '10.1016/j.medici.2018.02.002'}, {'doi': '10.1016/j.ssci.2014.09.017'}]",['Human-Computer Interaction'],"['Costas Boletsis', 'Jarl Erik Cedergren']","[[{'name': 'SINTEF Digital, Forskningsveien 1, Oslo, Norway'}], [{'name': 'University of Oslo, Gaustadalléen 23B, Oslo, Norway'}]]",2019.0,VR Locomotion in the New Era of Virtual Reality: An Empirical Comparison of Prevalent Techniques,http://dx.doi.org/10.1155/2019/7420781,1
10.1145/1970378.1970384,"[{'doi': '10.1111/j.0956-7976.2004.00692.x'}, {'doi': '10.1007/s002210050771'}, {'doi': '10.1162/pres.15.5.485'}, {'doi': '10.1145/1012807.1012864'}, {'doi': '10.1111/j.1460-9568.2010.07212.x'}, {'doi': '10.1162/105474698565659'}, {'doi': '10.1145/503376.503413'}, {'doi': '10.1145/263407.263550'}, {'doi': '10.5555/1732643.1732870'}, {'doi': '10.1038/nature08704'}, {'doi': '10.1109/3DUI.2008.4476598'}, {'doi': '10.1037/0278-7393.31.2.195'}, {'doi': '10.1518/001872098779591296'}, {'doi': '10.1242/jeb.01371'}, {'doi': '10.1027/1618-3169.53.3.171'}, {'doi': '10.1068/p3311'}, {'doi': '10.1111/1467-9280.00058'}, {'doi': '10.5555/2385956.2385967'}, {'doi': '10.1162/105474605774918778'}, {'doi': '10.1038/nrn1932'}, {'doi': '10.1016/S0272-4944(05)80071-4'}, {'doi': '10.1006/cogp.1997.0676'}, {'doi': '10.1109/TVCG.2008.191'}, {'doi': '10.1162/105474602320935810'}, {'doi': '10.1145/288392.288596'}, {'doi': '10.1109/IV.2010.48'}, {'doi': '10.1006/ijhc.2000.0402'}, {'doi': '10.1145/1502800.1502805'}, {'doi': '10.1037/1076-898X.3.2.143'}, {'doi': '10.1162/105474699566143'}, {'doi': '10.1016/j.ijhcs.2003.10.001'}, {'doi': '10.1145/210079.210084'}, {'doi': '10.1016/j.cub.2009.07.053'}, {'doi': '10.1145/1670671.1670675'}, {'doi': '10.1109/TVCG.2009.93'}, {'doi': '10.1068/p5145'}, {'doi': '10.1145/1143518.1143521'}, {'doi': '10.1162/105474699566512'}, {'doi': '10.1016/0010-0285(82)90019-6'}, {'doi': '10.1016/j.cag.2008.11.008'}, {'doi': '10.1111/0033-0124.00189'}, {'doi': '10.1162/105474698565631'}, {'doi': '10.3758/BF03206476'}, {'doi': '10.1109/VR.2005.25'}, {'doi': '10.1006/ijhc.1996.0060'}, {'doi': '10.1109/TVCG.2005.92'}]",['Human-Computer Interaction'],"['Roy A. Ruddle', 'Ekaterina Volkova', 'Heinrich H. Bülthoff']","[[{'name': 'University of Leeds, UK and Max Planck Institute for Biological Cybernetics, Tübingen, Germany'}], [{'name': 'Max Planck Institute for Biological Cybernetics, Tübingen, Germany'}], [{'name': 'Max Planck Institute for Biological Cybernetics and Korea University, Tübingen, Germany'}]]",2011.0,Walking improves your cognitive map in environments that are large-scale and large in extent,http://dx.doi.org/10.1145/1970378.1970384,1
10.1145/3225153.3225175,"[{'doi': '10.3390/mti1040024'}, {'doi': '10.5555/523977.836072'}, {'doi': '10.1145/2967934.2968105'}, {'doi': '10.1109/VR.2018.8446130'}, {'doi': '10.1007/978-3-319-57987-0_2'}, {'doi': '10.1207/s15327108ijap0303_3'}, {'doi': '10.1145/2804408.2804416'}, {'doi': '10.1016/j.chb.2016.01.020'}, {'doi': '10.1145/2810054'}, {'doi': '10.5555/1887093.1887121'}, {'doi': '10.1111/j.1467-9280.2006.01728.x'}, {'doi': '10.1145/1502800.1502805'}, {'doi': '10.1145/3131277.3132177'}, {'doi': '10.1109/VR.2012.6180877'}, {'doi': '10.1109/VR.2011.5759443'}, {'doi': '10.1145/1265957.1265961'}, {'doi': '10.1145/3013971.3014010'}, {'doi': '10.1145/2628257.2628261'}]",[],"['Noah Coomer', 'Sadler Bullard', 'William Clinton', 'Betsy Williams-Sanders']","[[{'name': 'Rhodes College'}], [{'name': 'Rhodes College'}], [{'name': 'Rhodes College'}], [{'name': 'Rhodes College'}]]",2018.0,Evaluating the effects of four VR locomotion methods,http://dx.doi.org/10.1145/3225153.3225175,1
10.1037/xap0000263,[],['Experimental and Cognitive Psychology'],"['Lucia A. Cherep', 'Alex F. Lim', 'Jonathan W. Kelly', 'Devi Acharya', 'Alfredo Velasco', 'Emanuel Bustamante', 'Alec G. Ostrander', 'Stephen B. Gilbert']","[[], [], [], [], [], [], [], []]",2020.0,Spatial cognitive implications of teleporting through virtual environments.,http://dx.doi.org/10.1037/xap0000263,1
10.1109/TVCG.2020.2973051,"[{'doi': '10.1145/1140491.1140495'}, {'doi': '10.1037/a0028446'}, {'doi': '10.1145/2543581.2543590'}, {'doi': '10.1145/3343036.3343131'}, {'doi': '10.3758/s13423-019-01633-6'}, {'doi': '10.1016/j.cub.2008.04.021'}, {'doi': '10.1109/TVCG.2009.62'}, {'doi': '10.1145/2043603.2043607'}, {'doi': '10.3758/s13421-017-0747-7'}, {'doi': '10.1111/j.1467-9280.2006.01728.x'}, {'doi': '10.1037/xap0000263'}, {'doi': '10.1145/1272582.1272590'}, {'doi': '10.1007/s00221-017-4910-y'}, {'doi': '10.1016/bs.plm.2014.09.006'}, {'doi': '10.1109/VR.2019.8798059'}, {'doi': '10.1162/jocn.1991.3.4.382'}, {'doi': '10.1146/annurev-psych-113011-143807'}, {'doi': '10.1145/2931002.2931018'}, {'doi': '10.1109/3DUI.2007.340791'}, {'doi': '10.1177/0956797614563338'}, {'doi': '10.1068/p3311'}, {'doi': '10.1006/jtbi.1995.0154'}, {'doi': '10.3390/mti1040024'}, {'doi': '10.1037/0096-3445.122.1.73'}, {'doi': '10.1109/TVCG.2019.2898764'}, {'doi': '10.1145/2967934.2968105'}, {'doi': '10.1109/TVCG.2018.2884468'}, {'doi': '10.1109/VRAIS.1997.583043'}, {'doi': '10.1016/j.chb.2007.06.005'}, {'doi': '10.1145/3196885'}, {'doi': '10.1016/S0166-4328(98)00019-9'}, {'doi': '10.1016/j.cogpsych.2017.04.003'}, {'doi': '10.1109/TVCG.2018.2887379'}, {'doi': '10.1145/3106155'}, {'doi': '10.1016/j.cognition.2008.09.001'}, {'doi': '10.3758/PBR.16.1.176'}, {'doi': '10.1142/S021963520700157X'}, {'doi': '10.1037/xlm0000324'}, {'doi': '10.1111/1467-9280.00058'}, {'doi': '10.1145/333329.333344'}, {'doi': '10.1145/3234253.3234291'}]","['Computer Graphics and Computer-Aided Design', 'Computer Vision and Pattern Recognition', 'Signal Processing', 'Software']","['Jonathan W. Kelly', 'Alec G. Ostrander', 'Alex F. Lim', 'Lucia A. Cherep', 'Stephen B. Gilbert']","[[], [], [], [], []]",2020.0,Teleporting through virtual environments: Effects of path scale and environment scale on spatial updating,http://dx.doi.org/10.1109/tvcg.2020.2973051,1
10.1145/3343036.3343131,"[{'doi': '10.1109/VR.2017.7892235'}, {'doi': '10.1109/VRAIS.1997.583043'}, {'doi': '10.1162/105474698565659'}, {'doi': '10.1016/j.cub.2015.05.031'}, {'doi': '10.1145/3225153.3225175'}, {'doi': '10.1145/1450579.1450612'}, {'doi': '10.1145/2931002.2931018'}, {'doi': '10.1109/VR.2019.8797751'}, {'doi': '10.1016/S0160-2896(02)00116-2'}, {'doi': '10.1109/3DUI.2007.340791'}, {'doi': '10.1016/j.cognition.2008.09.001'}, {'doi': '10.1016/j.cognition.2012.11.007'}, {'doi': '10.1023/A:1010061313300'}, {'doi': '10.1080/00222895.1990.10735500'}, {'doi': '10.1109/VR.2017.7892373'}, {'doi': '10.1145/3234253.3234291'}, {'doi': '10.1109/VR.2011.5759454'}, {'doi': '10.1145/3119881.3119889'}, {'doi': '10.1109/TVCG.2011.289'}, {'doi': '10.1109/TVCG.2008.191'}, {'doi': '10.1007/978-3-642-14749-4_21'}, {'doi': '10.1145/1502800.1502805'}, {'doi': '10.1109/VRAIS.1993.380793'}, {'doi': '10.1162/pres.1994.3.2.130'}, {'doi': '10.1518/001872001775898223'}, {'doi': '10.1016/S0003-6870(98)00039-8'}, {'doi': '10.1037/e575812012-012'}, {'doi': '10.1007/978-1-4419-8432-6_11'}, {'doi': '10.1145/1272582.1272590'}, {'doi': '10.1145/1836248.1836260'}, {'doi': '10.1109/3DUI.2016.7460040'}]",[],"['Richard Paris', 'Joshua Klag', 'Priya Rajan', 'Lauren Buck', 'Timothy P. McNamara', 'Bobby Bodenheimer']","[[{'name': 'Elect. Engr. &amp; Comp. Science, Vanderbilt University'}], [{'name': 'Elect. Engr. &amp; Comp. Science, Vanderbilt University'}], [{'name': 'Psychology, University of Cincinnati'}], [{'name': 'Elect. Engr. &amp; Comp. Science, Vanderbilt University'}], [{'name': 'Dept. of Psychology, Vanderbilt University'}], [{'name': 'Elect. Engr. &amp; Comp. Science, Vanderbilt University'}]]",2019.0,How Video Game Locomotion Methods Affect Navigation in Virtual Environments,http://dx.doi.org/10.1145/3343036.3343131,1
10.1038/nn.4656,"[{'doi': '10.1037/h0061626'}, {'doi': '10.1016/0006-8993(71)90358-1'}, {'doi': '10.1016/j.neuron.2014.07.032'}, {'doi': '10.1016/j.beproc.2016.12.012'}, {'doi': '10.1038/nrn1932'}, {'doi': '10.1146/annurev.neuro.29.051605.112854'}, {'doi': '10.1037/0033-295X.114.2.340'}, {'doi': '10.1126/science.aak9589'}, {'doi': '10.1073/pnas.1301225110'}, {'doi': '10.1093/cercor/6.6.823'}, {'doi': '10.1097/00001756-199702100-00032'}, {'doi': '10.1126/science.280.5365.921'}, {'doi': '10.1038/33402'}, {'doi': '10.1016/j.neuroimage.2006.01.037'}, {'doi': '10.3389/fnhum.2015.00125'}, {'doi': '10.1016/S0896-6273(03)00095-3'}, {'doi': '10.1523/JNEUROSCI.23-13-05945.2003'}, {'doi': '10.1523/JNEUROSCI.3634-11.2011'}, {'doi': '10.1523/JNEUROSCI.0621-09.2009'}, {'doi': '10.1016/j.cub.2011.11.018'}, {'doi': '10.1002/hipo.22111'}, {'doi': '10.3389/fnhum.2012.00338'}, {'doi': '10.1523/JNEUROSCI.4667-10.2011'}, {'doi': '10.1016/j.cub.2009.02.033'}, {'doi': '10.7554/eLife.16534'}, {'doi': '10.1073/pnas.1507104112'}, {'doi': '10.1038/nature08704'}, {'doi': '10.1016/j.cub.2016.01.042'}, {'doi': '10.1038/nature01964'}, {'doi': '10.1038/nn.3466'}, {'doi': '10.1016/j.cub.2015.02.045'}, {'doi': '10.1016/j.neubiorev.2003.12.002'}, {'doi': '10.1016/j.tins.2008.06.008'}, {'doi': '10.1038/416090a'}, {'doi': '10.1126/science.1108905'}, {'doi': '10.1016/j.cub.2016.04.063'}, {'doi': '10.1016/j.tins.2011.06.006'}, {'doi': '10.7554/eLife.10499'}, {'doi': '10.1016/j.cub.2017.06.057'}, {'doi': '10.1016/j.neuron.2014.05.019'}, {'doi': '10.1038/23276'}, {'doi': '10.1093/brain/awl286'}, {'doi': '10.1016/j.neuropsychologia.2015.11.013'}, {'doi': '10.1523/JNEUROSCI.4705-04.2005'}, {'doi': '10.1002/hipo.10218'}, {'doi': '10.1523/JNEUROSCI.0799-07.2007'}, {'doi': '10.1101/167882'}, {'doi': '10.1098/rstb.2012.0533'}, {'doi': '10.1002/hipo.10173'}, {'doi': '10.1523/JNEUROSCI.2146-07.2007'}, {'doi': '10.1523/JNEUROSCI.1825-13.2013'}, {'doi': '10.1037/0278-7393.13.4.615'}, {'doi': '10.1152/physrev.00021.2010'}, {'doi': '10.1016/j.tins.2011.08.004'}, {'doi': '10.1006/cogp.2001.0758'}, {'doi': '10.1038/nature14153'}, {'doi': '10.1038/nature14151'}, {'doi': '10.3758/s13423-013-0416-1'}, {'doi': '10.1016/0010-0277(86)90041-7'}, {'doi': '10.1016/j.cub.2016.11.046'}, {'doi': '10.1523/JNEUROSCI.2257-11.2011'}, {'doi': '10.1038/361631a0'}, {'doi': '10.7554/eLife.09031'}, {'doi': '10.1523/JNEUROSCI.15-03-01648.1995'}, {'doi': '10.1523/JNEUROSCI.0516-16.2016'}, {'doi': '10.1038/381425a0'}, {'doi': '10.1038/nn1905'}, {'doi': '10.1523/JNEUROSCI.0723-10.2010'}, {'doi': '10.1073/pnas.0801489105'}, {'doi': '10.1016/j.cognition.2003.12.001'}, {'doi': '10.1037/0097-7403.33.2.100'}, {'doi': '10.1016/j.tics.2008.07.004'}, {'doi': '10.1523/JNEUROSCI.2792-11.2011'}, {'doi': '10.1093/cercor/bhs364'}, {'doi': '10.1038/nn1257'}, {'doi': '10.1016/j.neuron.2013.06.015'}, {'doi': '10.1371/journal.pone.0043620'}, {'doi': '10.1162/0898929042568550'}, {'doi': '10.1016/j.bbr.2012.12.031'}, {'doi': '10.1038/nn.3834'}, {'doi': '10.1523/JNEUROSCI.1268-15.2016'}, {'doi': '10.1523/JNEUROSCI.3077-10.2010'}, {'doi': '10.1523/JNEUROSCI.3873-12.2013'}, {'doi': '10.1007/978-3-540-87601-4_25'}, {'doi': '10.1016/j.cognition.2016.10.005'}, {'doi': '10.1007/BF00243212'}, {'doi': '10.1037/0735-7044.115.1.3'}, {'doi': '10.1038/nn.4058'}, {'doi': '10.1073/pnas.0604277103'}, {'doi': '10.1038/nn.4465'}, {'doi': '10.7551/mitpress/9780262027854.003.0006'}, {'doi': '10.1523/JNEUROSCI.2270-15.2015'}, {'doi': '10.1523/JNEUROSCI.0942-12.2012'}, {'doi': '10.1016/j.tics.2013.06.009'}, {'doi': '10.1016/j.cortex.2016.06.022'}, {'doi': '10.1016/j.cub.2016.02.066'}, {'doi': '10.1073/pnas.1618228114'}, {'doi': '10.1093/brain/122.9.1613'}, {'doi': '10.1111/1467-9450.00233'}, {'doi': '10.1523/JNEUROSCI.0511-14.2014'}, {'doi': '10.3389/fncir.2012.00020'}, {'doi': '10.1016/j.neuron.2015.07.006'}, {'doi': '10.1111/j.1460-9568.2012.08015.x'}, {'doi': '10.1038/nature12112'}, {'doi': '10.1038/nn.3909'}, {'doi': '10.1523/JNEUROSCI.4640-10.2011'}, {'doi': '10.1016/j.cub.2014.05.001'}, {'doi': '10.1016/j.neuron.2016.03.037'}, {'doi': '10.1002/hipo.20298'}, {'doi': '10.1016/j.cub.2014.11.001'}, {'doi': '10.1038/ncomms14652'}, {'doi': '10.7554/eLife.03476'}, {'doi': '10.1523/JNEUROSCI.3414-13.2014'}, {'doi': '10.1371/journal.pbio.1002588'}, {'doi': '10.1098/rstb.1982.0082'}, {'doi': '10.1523/JNEUROSCI.4647-10.2011'}, {'doi': '10.1016/j.neuron.2011.05.042'}, {'doi': '10.1523/JNEUROSCI.2618-15.2015'}, {'doi': '10.1038/17605'}, {'doi': '10.1016/j.neuron.2011.07.012'}, {'doi': '10.1038/nature21692'}, {'doi': '10.1038/nature03687'}, {'doi': '10.1016/j.neuron.2015.06.011'}, {'doi': '10.1126/science.aaf0941'}, {'doi': '10.1002/hipo.22523'}, {'doi': '10.7554/eLife.17086'}, {'doi': '10.1002/hipo.22750'}, {'doi': '10.1016/j.neuron.2014.01.042'}, {'doi': '10.1016/j.cognition.2016.05.013'}, {'doi': '10.1073/pnas.1424194112'}, {'doi': '10.1523/JNEUROSCI.23-26-08827.2003'}, {'doi': '10.1016/S0896-6273(03)00167-3'}, {'doi': '10.1523/JNEUROSCI.0051-13.2013'}, {'doi': '10.1038/nrn3338'}, {'doi': '10.1523/JNEUROSCI.5370-08.2009'}, {'doi': '10.1523/JNEUROSCI.2889-15.2016'}, {'doi': '10.1523/JNEUROSCI.3761-07.2007'}, {'doi': '10.1126/science.aaf0784'}, {'doi': '10.1016/j.tics.2007.05.001'}, {'doi': '10.7551/mitpress/1571.001.0001'}, {'doi': '10.7551/mitpress/9780262016353.001.0001'}, {'doi': '10.1038/nn.4613'}, {'doi': '10.1146/annurev.psych.60.110707.163508'}, {'doi': '10.1038/nn.3304'}, {'doi': '10.1038/nmeth.1635'}, {'doi': '10.1016/j.neuroimage.2012.02.055'}]",['General Neuroscience'],"['Russell A Epstein', 'Eva Zita Patai', 'Joshua B Julian', 'Hugo J Spiers']","[[], [], [], []]",2017.0,The cognitive map in humans: spatial navigation and beyond,http://dx.doi.org/10.1038/nn.4656,1
